index,unit,ticker,shares,close_old,cap_old,close_new,cap_new,missing_old,missing_new,retried,recovered_old,recovered_new
S&P 500,USD,MMM,530433523.0,169.55999755859375,89940306864.87628,167.47999572753906,88837004165.7835,0,0,0,0,0
S&P 500,USD,AOS,112207580.0,64.0999984741211,7192505706.784821,68.02999877929688,7633481530.427856,0,0,0,0,0
S&P 500,USD,ABT,1728664769.0,127.19000244140625,219868876189.48297,125.08000183105469,216221392471.79974,0,0,0,0,0
S&P 500,USD,ABBV,1763938232.0,229.50999450683594,404841453936.7179,226.0800018310547,398791158720.42737,0,0,0,0,0
S&P 500,USD,ACN,619035045.0,243.6199951171875,150809314640.26794,266.5899963378906,165028550379.57596,0,0,0,0,0
S&P 500,USD,ADBE,417411176.0,318.7300109863281,133041468712.29614,346.260009765625,144532797878.04102,0,0,0,0,0
S&P 500,USD,AMD,1617491831.0,215.0500030517578,347841623192.74335,217.97000122070312,352564696377.54736,0,0,0,0,0
S&P 500,USD,AES,708054733.0,13.880000114440918,9827799775.070435,13.920000076293945,9856121937.38029,0,0,0,0,0
S&P 500,USD,AFL,519737566.0,110.37999725341797,57368631107.57814,109.27999877929688,56796920578.03473,0,0,0,0,0
S&P 500,USD,A,282083500.0,153.60000610351562,43328027321.70105,145.49000549316406,41040329964.530945,0,0,0,0,0
S&P 500,USD,APD,221477290.0,256.5799865722656,56826640094.26178,260.69000244140625,57736915270.81604,0,0,0,0,0
S&P 500,USD,ABNB,409261831.0,114.41000366210938,46823647583.47159,124.31999969482422,50879430705.0232,0,0,0,0,0
S&P 500,USD,AKAM,140655604.0,88.33999633789062,12425515542.263794,83.48999786376953,11743336077.487213,0,0,0,0,0
S&P 500,USD,ALB,117193795.0,115.87999725341797,13580416642.717628,125.19000244140625,14671491482.167664,0,0,0,0,0
S&P 500,USD,ARE,154013051.0,51.220001220703125,7888548660.224213,45.47999954223633,7004513488.97842,0,0,0,0,0
S&P 500,USD,ALGN,67215395.0,143.6300048828125,9654147512.05017,157.2100067138672,10566932699.225235,0,0,0,0,0
